"ET","CC","Pr","CI","OE","OW","NI","SI","RI","FI"
2153.0875,8,3,27,39,24,0,13,15,0
217.4425,4,5,6,250,1331,0,1,5,0
312.3906,6,3,23,39,24,0,1,14,0
119.8214,4,5,12,677,1825,0,2,4,0
23.4703,3,7,2,250,1331,0,0,3,0
2970.6631,6,6,26,677,1825,0,0,10,5
90.6061,3,3,5,677,1825,0,0,3,0
11234.8439,7,4,30,67,370,0,2,19,0
70004.0839,5,4,28,947,2387,0,0,10,0
3723.7736,11,3,29,677,1825,0,24,21,10
4080.5539,3,2,20,220,175,0,0,3,0
188.1711,5,3,16,677,1825,0,0,6,4
5201.9547,4,4,19,947,2387,0,0,6,0
5840.3333,6,3,14,67,370,6,1,0,8
176.0597,4,3,14,947,2387,1,1,0,4
10612.8722,4,3,9,220,175,0,0,6,0
2956.8164,8,3,7,947,2387,0,16,5,7
1702.9125,6,7,13,67,370,3,0,3,9
2784.1067,4,4,11,947,2387,0,1,2,3
3668.7286,5,4,17,3,18,0,4,6,0
26288.0928,27,4,46,4,58,55,99,21,176
4186.4411,11,6,40,250,1331,10,11,4,30
94.6586,3,3,15,31,13,0,0,3,0
11837.3292,5,4,26,67,370,0,0,10,0
20436.5067,4,4,34,37,363,0,0,6,0
6364.4892,10,4,28,677,1825,0,19,26,0
305.6831,3,2,11,67,370,0,0,3,0
27832.5931,4,3,12,677,1825,3,0,0,3
10685.7717,3,2,6,250,1331,0,1,2,0
26943.3464,5,1,13,0,1356,0,4,6,0
21916.3411,8,4,18,250,1331,3,3,7,15
26355.4608,4,4,18,0,1356,0,0,3,3
36622.3769,3,3,8,677,1825,0,0,3,0
33089.2847,4,4,7,677,1825,0,1,5,0
32826.3358,4,4,6,677,1825,0,0,3,3
28199.5403,4,2,40,250,1331,0,0,6,0
23377.2458,5,4,11,0,1920,0,0,10,0
21333.6297,6,3,11,0,1920,0,1,14,0
216.9136,5,4,5,250,1331,0,3,7,0
11204.3861,5,4,29,947,2387,0,5,5,0
22210.6069,30,4,52,677,1825,1,171,207,56
21489.8206,13,4,28,67,370,3,20,25,30
77699.7289,14,3,22,5,2,10,21,15,45
5147.9078,5,3,28,947,2387,0,6,4,0
2347.7192,5,5,19,9,60,0,1,5,4
1248.9789,3,3,14,67,370,0,2,1,0
4560.395,12,4,30,947,2387,0,27,28,11
24.8283,3,7,9,37,363,0,1,2,0
23426.2403,5,3,4,250,1331,0,0,10,0
7026.62,5,3,13,0,1920,1,2,1,6
72.7681,4,3,5,0,1920,1,1,0,4
16821.0678,7,6,11,250,1331,1,4,6,10
45514.5697,4,1,6,677,1825,0,1,5,0
41368.8192,28,4,42,0,1356,171,25,11,171
3001.6892,5,3,23,0,1920,0,1,5,4
11428.0942,7,5,21,947,2387,1,3,7,10
39552.9611,7,3,46,37,363,0,14,7,0
31391.8819,6,4,27,947,2387,0,6,9,0
35587.5719,5,4,33,0,1356,0,0,10,0
40272.3667,3,7,17,677,1825,0,0,3,0
40755.5231,5,4,13,1,9,0,0,6,4
25604.9478,7,4,20,250,1331,1,4,6,10
9152.855,4,4,5,0,1920,1,1,0,4
50069.1872,5,4,11,220,175,0,0,10,0
63209.2322,8,4,20,677,1825,3,4,6,15
23120.3403,5,4,8,0,1920,6,0,0,4
51793.6619,7,2,24,947,2387,1,7,3,10
55353.0994,13,4,28,39,24,15,8,13,42
48.5128,3,3,8,0,1920,0,2,1,0
15451.4719,7,4,15,0,927,0,12,9,0
8536.0131,5,3,8,0,927,0,8,2,0
10491.7619,7,3,9,0,927,0,20,1,0
29798.8286,4,3,6,0,927,1,1,0,4
4313.1164,3,3,2,299,571,0,3,0,0
1006.7881,6,5,10,756,980,0,1,14,0
4669.9058,4,3,18,1947,1537,0,1,5,0
1173.7286,3,3,16,2230,2622,0,0,3,0
0.8578,5,3,8,1691,1328,0,6,4,0
834.3094,4,6,10,236,775,0,5,1,0
1026.4261,5,6,19,709,391,0,0,10,0
282.3975,4,6,12,160,92,0,0,6,0
907.5047,4,2,22,724,919,0,0,3,3
257.9964,4,3,12,724,919,0,0,6,0
260.26,4,2,12,724,919,0,0,6,0
231.7394,4,3,12,9379,3289,0,0,6,0
401.1522,4,6,10,1295,1567,0,0,6,0
1296.4347,4,3,12,1295,1567,0,0,6,0
1480.7425,4,4,11,1295,1567,0,3,3,0
2122.3825,4,3,11,1295,1567,0,0,6,0
5551.7297,6,3,15,1295,1567,0,0,15,0
5649.6592,4,3,13,1295,1567,0,0,6,0
277.2789,4,3,13,9379,3289,0,1,5,0
160.4711,4,3,18,724,919,0,0,6,0
2157.3533,5,3,12,1295,1567,0,4,6,0
255.0042,4,6,14,9379,3289,0,0,6,0
180.6981,4,6,10,5649,1879,0,0,6,0
143.1314,4,3,11,5649,1879,0,0,6,0
136.6408,4,5,12,5649,1879,0,3,3,0
260.7375,4,3,18,9379,3289,0,0,6,0
117.8764,4,2,10,5649,1879,0,0,6,0
122.7147,4,3,10,5649,1879,0,2,4,0
118.9661,4,2,9,5649,1879,0,0,6,0
406.2639,4,2,12,9379,3289,0,0,6,0
242.1808,3,5,10,9379,3289,0,0,3,0
258.3458,4,3,11,9379,3289,0,0,6,0
257.8283,4,5,15,9379,3289,0,0,6,0
3186.3636,4,3,11,3316,4170,0,0,6,0
303.2844,5,3,13,9379,3289,0,0,10,0
285.8058,4,3,13,724,919,0,0,6,0
282.3686,4,4,15,724,919,0,0,6,0
948.5058,4,3,11,1295,1567,0,0,6,0
1339.3642,4,3,11,1295,1567,0,0,6,0
1075.6314,3,3,3,1407,2225,0,1,2,0
774.8203,6,3,8,594,1038,0,7,8,0
256.8231,6,3,12,30,185,0,4,11,0
30.88,4,5,10,30,185,0,3,3,0
372.69,13,6,26,595,167,1,29,26,22
650.86,4,3,15,2131,2672,0,0,6,0
403.2803,6,6,7,4366,3624,0,0,10,5
139.5925,3,5,7,594,1038,0,0,3,0
5132.3386,3,3,11,2131,2672,0,0,3,0
1676.8314,5,5,17,3642,7564,0,0,10,0
4243.1878,6,3,12,3034,2207,0,4,6,5
6903.2694,5,3,16,2230,2622,0,0,10,0
1700.3953,4,3,6,236,775,0,3,3,0
1803.2525,5,3,17,3642,7564,0,0,10,0
4123.315,5,5,10,641,1725,0,0,10,0
7355.5133,4,3,6,594,1038,0,1,5,0
2159.5856,5,5,25,231,717,0,0,10,0
7527.1344,4,4,13,3642,7564,0,0,6,0
2522.2069,6,5,22,756,980,0,0,15,0
1343.34,3,3,6,594,1038,0,0,3,0
4313.2153,7,4,16,166,354,0,8,13,0
4007.9144,3,3,5,4366,3624,0,0,3,0
7914.5256,8,3,19,231,717,0,0,28,0
3582.1072,5,4,12,594,1038,0,5,5,0
2001.4394,5,4,13,594,1038,0,4,6,0
8041.1742,5,3,9,2131,2672,0,0,10,0
8041.1161,4,3,9,2131,2672,0,0,6,0
3538.8058,6,7,8,30,185,0,5,5,5
5274.445,5,3,20,2131,2672,0,0,6,4
8059.1831,3,3,8,2131,2672,0,0,3,0
5735.0283,5,2,10,2131,2672,0,2,8,0
8059.2353,4,2,8,2131,2672,0,0,6,0
8059.2761,4,3,9,2131,2672,0,0,6,0
8075.2564,5,3,12,2131,2672,0,2,8,0
8059.2367,5,3,10,2131,2672,0,5,5,0
8059.3506,4,3,9,2131,2672,0,0,6,0
8059.4056,4,3,9,2131,2672,0,0,6,0
2284.8156,6,3,17,2131,2672,0,1,14,0
2231.2417,4,4,9,2131,2672,0,1,5,0
5861.2794,4,4,9,2131,2672,0,0,3,3
2207.0547,5,3,9,7,29,0,2,8,0
2270.4783,3,3,9,2131,2672,0,0,3,0
3156.7269,5,3,41,1947,1537,1,0,3,6
2615.2767,3,3,9,2131,2672,0,0,3,0
8200.2386,6,2,15,101,342,0,0,15,0
2575.1847,6,5,24,51,198,0,7,8,0
1322.5528,5,4,8,2230,2622,0,0,6,4
2882.42,7,6,26,51,198,0,6,15,0
2858.0875,4,3,4,2230,2622,0,0,6,0
2541.6236,5,5,12,51,198,0,1,9,0
2653.6406,6,5,29,598,641,0,0,10,5
2210.2581,3,5,3,2230,2622,0,0,3,0
2811.1753,3,3,6,2230,2622,0,0,3,0
2564.7614,5,6,12,51,198,0,0,10,0
2639.5947,5,7,10,51,198,0,0,10,0
2851.645,8,5,25,51,198,0,8,20,0
2540.7461,4,6,11,51,198,0,0,6,0
2832.6653,7,6,15,51,198,0,2,19,0
2730.7992,4,3,8,51,198,0,0,6,0
2832.4992,4,5,11,51,198,0,0,6,0
2807.1686,4,5,11,51,198,0,0,6,0
2139.3528,4,5,16,51,198,0,0,6,0
2810.4036,5,5,16,2230,2622,0,0,10,0
3446.6228,5,4,16,598,641,0,2,8,0
2831.4908,5,6,10,51,198,0,0,10,0
2836.8089,4,5,10,51,198,0,0,6,0
2836.7261,4,5,10,51,198,0,0,6,0
109759.1739,3,3,11,0,2882,0,0,1,2
7034.6047,4,3,19,0,2882,0,3,3,0
2526.2739,4,4,12,0,1890,0,0,3,3
6223.0294,6,4,26,20,36,0,0,15,0
2779.3547,4,4,17,732,1030,0,0,6,0
7871.7892,6,3,29,4366,3624,0,4,6,5
3752.1108,7,3,21,4366,3624,0,0,21,0
19.6981,4,3,16,30,185,0,1,5,0
8877.795,5,3,14,756,980,0,2,4,4
8898.7075,5,3,4,1947,1537,0,3,3,4
2228.9042,5,3,7,1691,1328,0,0,6,4
9186.1022,7,4,15,101,342,0,0,21,0
4515.2772,8,5,35,417,909,0,0,28,0
3188.6847,5,3,18,732,1030,0,1,9,0
5113.0331,7,6,26,20,36,0,0,21,0
101.2919,4,6,10,166,354,0,0,6,0
1468.3108,5,5,22,732,1030,0,0,10,0
4183.9136,6,3,23,1289,1315,0,2,13,0
3969.1681,5,3,19,1289,1315,0,0,10,0
891.2381,8,3,18,231,717,0,11,17,0
8.3142,4,3,11,0,1350,0,0,3,3
8330.4594,7,4,26,0,1890,0,0,15,6
3595.6053,5,3,13,0,1890,0,1,9,0
4154.4969,8,6,36,79,187,0,6,15,7
3597.5397,3,3,11,89,289,0,2,1,0
3053.9167,8,3,17,1289,3049,0,11,10,7
1950.4239,4,3,11,0,2882,0,0,6,0
323.6322,5,3,22,732,1030,0,4,6,0
2501.7453,4,3,21,732,1030,0,0,6,0
4149.8258,5,3,22,732,1030,0,0,10,0
2286.3103,5,3,16,732,1030,0,0,10,0
5508.0064,5,4,22,732,1030,0,0,10,0
4014.6394,6,3,23,170,637,0,2,13,0
5303.5322,3,5,47,120,372,0,0,3,0
37.1903,5,7,9,201,604,0,9,1,0
5113.5617,5,4,19,4366,3624,0,0,6,4
219.9186,6,3,15,101,342,0,0,15,0
10408.3567,5,3,9,641,1725,0,0,10,0
407.1375,4,6,11,89,289,0,4,2,0
77.6717,4,3,16,2230,2622,0,0,6,0
8424.8719,4,4,33,1289,1315,0,0,6,0
1417.7953,3,3,6,89,289,0,1,0,2
4776.7306,4,3,13,1947,1537,1,1,0,4
10889.4378,4,3,6,641,1725,0,0,6,0
2141.0842,4,6,15,403,155,0,2,4,0
3190.4211,5,5,15,417,909,0,0,10,0
5182.5758,7,4,36,1289,1315,0,0,15,6
5657.6653,5,4,28,732,1030,0,4,6,0
5473.3342,5,3,20,0,3158,0,0,10,0
5757.7092,7,4,25,4366,3624,0,3,18,0
1033.7053,7,5,20,201,604,0,2,19,0
5922.6922,7,5,25,89,289,0,5,16,0
2495.3981,7,7,15,1407,2225,0,7,14,0
333.8142,7,5,13,201,604,0,8,7,6
535.0486,5,6,17,2131,2672,0,6,4,0
6358.1878,4,3,14,3065,1844,0,0,6,0
1494.6994,7,3,11,2131,2672,1,1,9,10
5878.6058,5,5,11,2131,2672,0,0,10,0
212.9089,4,3,12,0,4560,0,3,3,0
1919.9506,4,3,5,0,11083,0,0,6,0
1921.4506,5,3,8,1407,2225,0,5,5,0
1921.7508,6,3,11,101,342,0,0,15,0
1010.3103,6,3,12,2230,2622,0,0,15,0
1940.0458,5,3,9,1407,2225,0,0,10,0
1946.4628,5,3,13,598,641,0,0,10,0
3384.9081,4,3,13,756,980,0,0,6,0
139.4656,3,3,23,732,1030,0,0,3,0
2520.6283,6,3,31,1691,1328,0,7,8,0
6211.2928,5,4,35,4366,3624,0,0,10,0
1989.8789,4,3,5,0,4560,0,3,3,0
413.8428,4,3,9,0,4560,0,0,6,0
7357.135,5,3,7,166,354,0,5,1,4
6921.1092,9,5,20,417,909,0,0,36,0
7779.7375,6,3,31,299,571,0,2,13,0
6522.8006,4,4,17,0,3158,0,1,5,0
8250.9561,7,4,20,0,2882,0,7,14,0
7520.6953,5,3,11,2131,2672,0,2,8,0
6871.0433,4,3,10,2131,2672,0,0,6,0
6391.4181,6,3,12,2131,2672,0,0,10,5
7628.7506,8,3,38,724,919,0,1,27,0
99.4319,4,6,21,558,900,0,0,6,0
317.0778,4,6,14,1947,1537,0,2,4,0
3164.7086,5,6,14,1253,1887,0,3,7,0
12406.8972,4,3,7,2131,2672,0,0,6,0
821.2394,6,3,10,0,1350,0,1,14,0
12448.3406,8,4,33,2230,2622,0,0,28,0
261.6744,3,3,3,558,900,0,0,3,0
118.5478,4,3,12,0,4560,0,2,4,0
3742.1419,3,5,14,1947,1537,0,0,1,2
8219.1586,6,4,21,4366,3624,0,4,6,5
331.7467,5,6,15,558,900,0,0,10,0
762.5278,6,3,26,30,185,0,4,11,0
6562.5661,4,4,12,2131,2672,0,0,3,3
11946.6381,6,3,13,1691,1328,1,2,4,8
9114.1558,8,6,17,166,354,0,9,12,7
6188.9869,5,3,6,231,717,0,4,6,0
4053.0572,4,3,4,166,354,0,0,6,0
3906.505,5,3,5,166,354,0,0,10,0
13053.5986,4,3,8,2131,2672,0,0,6,0
7812.6692,6,3,42,4366,3624,0,3,12,0
7200.6453,5,3,9,1407,2225,0,4,6,0
2699.0361,5,3,23,216,542,1,0,3,6
11830.4908,7,4,26,598,641,0,0,21,0
9983.6639,9,3,23,417,909,0,0,36,0
2031.1917,5,4,15,89,289,0,6,4,0
7505.9294,5,4,24,0,759,0,0,10,0
1521.7311,13,6,32,1253,1887,10,22,6,40
12191.9122,7,4,32,598,641,0,0,21,0
7777.8625,5,5,18,231,717,0,0,10,0
5349.3661,6,5,7,0,2882,0,1,9,5
894.2831,4,5,12,0,2882,0,0,6,0
868.8397,6,4,18,598,641,0,0,15,0
5377.7378,5,3,11,1253,1887,0,2,8,0
14259.3086,4,3,10,2131,2672,0,0,6,0
7589.2458,32,4,42,79,187,15,208,117,156
1875.3361,4,3,7,0,412,0,2,4,0
9151.1692,6,3,17,0,3158,0,0,15,0
4357.6244,7,5,26,598,641,0,0,21,0
11032.2306,7,2,16,0,2882,0,10,11,0
10998.5172,6,5,13,2131,2672,0,2,8,5
345.2083,4,3,11,0,3158,0,2,1,3
2086.4397,5,6,23,0,1506,0,3,7,0
1272.4483,4,3,10,1253,1887,0,2,1,3
3141.8031,6,4,19,732,1030,1,2,4,8
48.6094,5,3,10,0,3158,0,1,9,0
71.9586,8,6,14,417,909,0,0,28,0
9974.3911,8,4,16,598,641,0,0,28,0
108558.1239,9,4,22,1407,2225,6,1,9,20
13070.9425,7,3,12,1289,3049,0,1,14,6
4898.7622,4,4,5,0,11083,0,0,6,0
5894.6486,6,3,10,166,354,0,2,13,0
16626.2656,4,5,11,2131,2672,0,0,3,3
16663.8494,15,3,28,772,1428,6,34,21,44
16672.8886,4,4,29,1289,1315,0,0,6,0
8355.4989,12,4,55,4366,3624,6,20,8,32
15626.3014,7,4,22,0,3158,0,4,17,0
7030.1394,5,3,12,1407,2225,0,1,5,4
11441.8881,5,3,12,236,775,0,7,3,0
506.155,9,6,21,1289,3049,0,9,27,0
2226.7733,5,6,10,2230,2622,0,0,10,0
700.4564,4,5,31,417,909,0,0,6,0
701.0525,3,3,13,170,637,0,2,1,0
2793.8331,7,4,28,417,909,0,0,21,0
2902.5592,5,5,10,1289,3049,0,4,6,0
928.9258,11,6,23,2131,2672,0,9,36,10
547.9636,4,6,11,1231,1760,0,0,6,0
11756.5181,4,7,21,772,1428,0,2,4,0
11760.5433,6,7,25,772,1428,0,2,13,0
3519.6019,6,4,10,0,1811,1,3,3,8
2282.8697,4,3,12,0,1811,0,1,5,0
24.5911,5,2,4,417,909,0,0,10,0
24.965,8,7,26,2131,2672,0,0,28,0
12042.2944,9,4,28,9379,3289,0,16,20,0
13060.1567,6,3,19,1253,1887,0,6,4,5
17934.2328,4,3,4,1289,3049,0,1,5,0
8016.9264,5,3,7,0,4560,0,3,7,0
8016.3469,6,3,11,0,4560,0,1,14,0
4129.3022,8,3,24,1289,3049,0,8,13,7
3040.5275,5,3,19,0,4560,0,7,3,0
4872.9042,6,3,5,1253,1887,0,1,9,5
136.5036,4,3,18,216,542,0,0,6,0
6018.1072,4,3,16,0,1890,0,1,2,3
5960.67,4,4,7,0,2882,1,1,0,4
6026.0025,7,3,45,756,980,0,3,18,0
212.1047,4,3,12,1947,1537,0,1,5,0
941.3494,11,7,37,772,1428,1,11,25,18
11826.6114,4,4,15,2230,2622,0,0,6,0
13566.1014,10,3,29,756,980,1,3,25,16
12935.6497,7,4,11,2131,2672,0,4,11,6
336.0706,7,3,35,1289,1315,0,0,21,0
7519.4842,5,3,30,170,637,0,1,9,0
287.5536,5,3,16,417,909,0,0,10,0
143.5336,9,6,45,1231,1760,0,0,36,0
16568.2244,6,7,6,1691,1328,1,0,6,8
13701.4042,6,4,18,0,11083,0,0,15,0
15090.2056,25,4,47,9379,3289,6,77,133,84
886.6511,4,3,9,9379,3289,0,0,6,0
9140.8256,6,4,17,0,2882,0,5,10,0
5994.285,5,4,11,216,542,0,6,4,0
1940.6989,7,3,15,1253,1887,1,3,7,10
289.8103,7,5,22,3034,2207,0,0,21,0
14663.4769,5,4,14,772,1428,0,0,10,0
1228.3806,3,3,15,2,46,0,0,1,2
4433.8686,8,3,21,1231,1760,0,0,28,0
13619.6553,5,4,28,170,637,0,6,4,0
13740.2222,10,4,39,664,1177,0,0,45,0
3165.1028,4,3,12,0,2882,0,0,6,0
6211.1619,3,4,13,475,372,0,0,3,0
14896.6175,5,5,17,166,354,0,0,6,4
835.4839,5,2,30,0,11083,0,0,10,0
15350.7219,6,6,10,1691,1328,1,1,5,8
131.6964,7,6,15,2131,2672,0,0,21,0
15573.6561,8,4,38,29,21,0,6,15,7
19943.5725,6,3,20,1407,2225,0,5,10,0
6418.1483,11,6,38,2230,2622,0,0,55,0
17863.2389,5,4,24,4366,3624,0,4,2,4
17994.9142,5,4,39,732,1030,0,6,4,0
159.3572,4,4,17,4366,3624,0,0,6,0
16776.9594,4,4,9,2131,2672,0,0,3,3
15945.0858,8,3,22,1289,3049,0,8,20,0
1004.0464,3,3,17,1691,1328,0,0,3,0
42.1906,4,4,16,417,909,0,0,6,0
9869.6956,7,5,32,475,372,0,2,19,0
22.3347,9,7,37,60,151,0,0,36,0
8763.2944,7,6,17,0,2882,3,0,6,12
21522.2492,7,3,18,0,2882,0,9,6,6
840.3861,7,3,16,1231,1760,0,0,21,0
61.3947,4,6,11,1231,1760,0,0,6,0
11496.73,8,3,37,1231,1760,0,0,28,0
9756.2439,15,4,57,1231,1760,0,0,105,0
8181.8433,8,3,16,236,775,0,8,13,7
3581.2011,3,5,5,1300,2142,0,0,3,0
1061.8456,4,6,11,1300,2142,0,0,6,0
3842.4067,4,4,27,798,1459,0,0,6,0
21857.21,4,3,8,2131,2672,0,0,6,0
21857.6108,4,3,9,2131,2672,0,0,6,0
104.1378,4,3,8,0,2470,0,1,5,0
21556.0867,4,4,14,0,2882,0,0,6,0
18074.7567,7,3,22,0,11083,0,0,21,0
4935.8644,8,3,12,216,542,3,8,2,15
8064.9003,4,5,16,1289,3049,0,0,6,0
22138.3169,6,3,17,2131,2672,0,2,13,0
8207,9,4,17,236,775,0,26,10,0
12916.4783,6,4,39,4366,3624,0,6,9,0
1209.5592,10,3,19,664,1177,0,0,45,0
401.2692,4,2,13,170,637,0,3,3,0
78.0081,4,5,12,0,18,0,2,4,0
10318.8525,5,5,20,1253,1887,0,1,9,0
383.5497,4,3,13,0,3158,0,1,5,0
9914.6211,8,5,20,1289,3049,0,4,24,0
314.2603,4,3,20,732,1030,0,0,6,0
60.7539,6,5,24,798,1459,0,0,15,0
18125.6228,15,6,47,4366,3624,0,45,60,0
238.5158,7,6,14,3034,2207,0,3,18,0
21178.79,15,4,22,1253,1887,3,27,39,36
701.3108,4,3,14,0,11083,0,0,6,0
4808.0931,5,5,20,170,637,0,1,9,0
477.8675,3,3,31,4366,3624,0,0,3,0
1338.8358,4,5,14,595,167,0,0,6,0
16951.0303,7,3,30,1231,1760,0,0,21,0
337.155,3,3,8,2131,2672,0,0,3,0
11423.7069,5,3,36,1289,1315,0,1,9,0
3258.7186,4,3,20,0,2470,0,2,4,0
22.515,5,3,11,0,11083,0,0,10,0
380.2722,5,5,26,2230,2622,0,0,10,0
2399.3872,4,3,21,1253,1887,0,1,5,0
1151.0147,5,6,7,0,2882,0,2,4,4
832.5197,4,6,22,4366,3624,0,1,5,0
10586.4086,5,3,21,0,11083,0,0,10,0
15942.7144,4,3,6,1289,3049,0,0,6,0
4436.1353,17,6,51,417,909,0,0,136,0
1557.7906,7,5,20,52,213,0,0,21,0
1450.1056,6,3,10,756,980,0,1,14,0
19727.7647,6,3,29,3642,7564,0,0,15,0
1279.0694,6,3,14,360,812,0,3,12,0
367.0894,4,3,12,4366,3624,0,0,3,3
288.6556,5,3,20,3642,7564,0,0,10,0
2062.8778,4,5,21,2230,2622,0,0,6,0
8184.3456,13,3,36,1253,1887,10,13,15,40
317.4217,4,6,12,1947,1537,0,2,1,3
168.8864,3,5,17,0,2882,0,2,1,0
339.0861,6,5,20,1253,1887,0,1,9,5
150.0361,3,3,22,4366,3624,0,0,3,0
21157.3622,4,4,10,2131,2672,0,3,3,0
7416.8011,8,3,15,444,1228,0,0,28,0
286.8475,6,5,31,4366,3624,0,0,15,0
14688.31,7,4,12,0,2882,0,6,15,0
767.3069,6,3,16,444,1228,0,0,15,0
1309.4403,5,6,15,444,1228,0,0,10,0
17041.7536,4,7,5,1691,1328,0,0,3,3
18526.6669,12,3,32,1253,1887,0,17,49,0
220.6525,5,3,17,201,604,0,1,9,0
1419.5022,5,3,20,6,56,0,0,10,0
1254.4042,4,3,25,1289,1315,0,0,3,3
1413.6703,6,6,5,201,604,0,9,6,0
217.0553,6,5,20,3642,7564,0,0,15,0
23629.1153,7,3,18,2131,2672,0,0,21,0
23613.3664,4,3,9,2131,2672,0,0,6,0
478.7389,7,6,29,1947,1537,0,0,15,6
14483.6264,6,3,25,9379,3289,0,3,12,0
16458.2878,11,4,19,2131,2672,3,8,20,24
23712.7825,3,3,8,2131,2672,0,0,3,0
23713.3486,5,2,9,2131,2672,0,3,7,0
23713.55,4,3,8,2131,2672,0,0,6,0
979.9497,6,5,22,1231,1760,0,0,15,0
2642.5817,7,4,24,1231,1760,0,0,21,0
3313.3486,7,3,38,444,1228,0,0,21,0
3193.6433,3,4,3,3642,7564,0,0,3,0
88.8842,5,3,8,0,3158,0,4,6,0
362.8417,3,3,9,475,372,0,0,3,0
2191.6169,9,3,31,1289,3049,0,3,25,8
3815.1456,7,3,9,1253,1887,1,2,8,10
357.5333,3,5,15,0,1890,0,0,3,0
15604.7239,4,3,39,1289,1315,0,0,6,0
12698.9267,13,5,34,1253,1887,10,12,16,40
1053.9417,13,3,22,0,2860,0,22,56,0
1520.0819,3,3,12,0,2860,0,0,1,2
1679.2614,4,3,27,4366,3624,0,1,5,0
21176.8117,12,4,30,406,614,0,15,51,0
4358.8492,8,4,27,360,812,0,9,19,0
142.0656,3,3,9,360,812,0,0,1,2
21926.0617,60,6,92,0,3158,153,580,281,756
2599.555,3,2,18,1289,1315,0,0,3,0
2265.8603,6,3,14,1253,1887,0,9,6,0
932.4686,8,3,21,1561,824,1,4,11,12
1582.0553,8,5,16,201,604,0,5,16,7
3842.6972,10,5,36,1253,1887,3,7,14,21
1321.5636,8,3,19,1561,824,0,14,14,0
1398.6892,10,5,36,444,1228,0,0,45,0
846.6853,5,7,29,475,372,0,0,6,4
4168.7706,3,3,27,798,1459,0,2,1,0
25692.5853,14,3,35,0,3158,0,31,47,13
2827.1464,8,5,39,2230,2622,0,0,28,0
7104.2681,9,5,29,1407,2225,0,17,11,8
2187.0611,3,3,17,798,1459,0,0,3,0
4020.075,11,4,26,3642,7564,0,0,55,0
3174.0811,5,4,31,3642,7564,0,0,10,0
25343.9353,14,5,47,0,3158,1,20,46,24
16271.4839,5,3,25,1231,1760,0,0,10,0
47.6267,4,3,10,0,3158,0,0,6,0
1688.1283,5,5,10,0,2882,0,0,6,4
2576.5786,5,3,16,1947,1537,0,1,9,0
694.5206,8,4,18,444,1228,0,0,28,0
13459.0039,12,6,30,201,604,1,6,39,20
20214.2494,7,4,18,417,909,0,0,21,0
10670.0364,6,6,14,1253,1887,0,2,13,0
19271.6597,3,3,2,231,717,0,1,2,0
6558.2058,5,4,13,0,11083,0,0,10,0
26134.6147,4,5,8,2131,2672,0,0,6,0
26134.6689,3,3,8,2131,2672,0,0,3,0
26134.6972,4,3,8,2131,2672,0,0,6,0
26134.7253,3,3,8,2131,2672,0,0,3,0
26135.1467,4,3,9,2131,2672,0,0,6,0
26135.2097,4,3,9,2131,2672,0,0,6,0
240.5019,7,7,28,1289,3049,0,0,21,0
26232.1003,4,3,10,2131,2672,0,0,6,0
21477.3831,5,4,11,2131,2672,0,1,9,0
21859.5264,5,4,11,1289,3049,0,4,6,0
20994.6825,4,3,8,2131,2672,0,2,4,0
26353.6892,4,3,9,1289,3049,0,0,6,0
2680.2578,5,4,11,2131,2672,0,0,10,0
18971.6058,8,4,20,166,354,0,4,17,7
26516.1308,4,3,9,1289,3049,0,0,6,0
9922.9433,9,4,18,724,919,6,6,4,20
26585.1317,5,4,15,0,11083,0,0,10,0
3103.1808,8,6,18,1289,3049,1,1,14,12
109.3978,4,3,5,0,1506,0,2,4,0
5285.7339,4,3,30,798,1459,0,1,5,0
3650.8631,6,3,30,1947,1537,0,1,14,0
16464.0283,7,3,22,1947,1537,0,0,21,0
25110.1717,5,4,28,0,2882,0,0,10,0
14472.3767,8,3,39,3642,7564,0,0,28,0
3842.4094,6,3,23,1407,2225,0,0,15,0
290.1731,3,3,28,1289,1315,0,0,3,0
516.7053,4,3,16,236,775,0,4,2,0
6541.2822,6,3,46,4366,3624,0,5,10,0
16152.8186,6,4,34,1289,1315,0,9,1,5
10959.8506,5,3,5,201,604,1,2,1,6
16098.2353,10,3,27,231,717,0,11,25,9
19725.24,5,4,56,1289,1315,0,4,6,0
3273.9378,9,5,29,1253,1887,0,8,20,8
61.1564,4,3,6,0,11083,0,0,6,0
19348.8725,11,4,31,4366,3624,3,19,9,24
24961.4119,10,5,23,201,604,0,5,31,9
3882.1589,5,3,13,170,637,0,2,8,0
5636.4322,5,3,27,299,571,0,3,7,0
6365.0861,5,3,7,664,1177,0,0,10,0
15619.2014,4,3,15,1947,1537,0,0,6,0
668.8225,4,3,4,3642,7564,0,0,6,0
39.5111,6,3,14,444,1228,0,0,15,0
4923.4606,3,3,15,664,1177,0,0,3,0
195.9742,3,5,22,299,571,0,0,3,0
22377.4997,9,6,43,598,641,0,7,21,8
3407.7336,6,3,24,3108,4998,0,2,8,5
24166.8292,7,5,21,0,1799,0,11,10,0
27643.4506,9,4,15,772,1428,0,0,36,0
5307.5,6,3,14,756,980,0,2,8,5
6080.6167,8,3,17,0,1799,0,12,16,0
23946.5225,14,4,22,1253,1887,0,55,23,13
479.2597,5,3,9,26,149,0,0,10,0
11166.1067,6,4,60,732,1030,0,6,9,0
23002.5986,10,4,16,2131,2672,0,30,6,9
98.4461,3,3,13,236,775,0,2,1,0
