"ET","CC","Pr","CI","OE","OW","NI","SI","RI","FI"
857.6197,4,4,6,28,9,0,0,6,0
1015.6808,4,4,6,266,61,0,0,6,0
40.8919,4,4,9,67,11,0,0,6,0
831.5025,5,3,11,1199,143,0,0,10,0
455.0864,7,6,15,344,81,0,1,20,0
309.0292,5,3,11,1199,143,0,1,9,0
4526.1519,6,5,12,0,15804,0,0,15,0
1048.3603,5,3,15,21,9,0,3,7,0
3322.6133,6,5,11,2703,184,0,0,10,5
12429.7606,7,5,12,344,81,0,7,14,0
1120.3639,6,5,16,344,81,0,2,13,0
1344.2675,9,5,11,384,82,1,7,14,14
1205.2433,5,3,12,142,25,0,0,10,0
825.3797,5,5,7,202,29,0,3,7,0
809.7156,7,4,11,2,9,0,5,16,0
545.1958,6,4,12,842,86,0,2,13,0
723.4919,5,4,14,60,17,0,0,10,0
7566.0292,3,1,6,0,15804,0,0,3,0
3341.6147,5,4,11,344,81,0,0,10,0
1866.9619,4,1,5,219,32,0,0,6,0
1984.8136,5,4,11,0,15804,0,0,10,0
1532.2339,3,1,4,28,9,0,0,3,0
1676.7953,5,4,11,45,3,0,2,8,0
1272.9631,7,4,8,52,25,0,3,18,0
1459.6886,3,1,5,28,9,0,0,3,0
199.7089,4,4,6,45,3,0,2,4,0
1178.9439,6,4,12,60,17,0,0,15,0
976.4317,7,6,12,10,2,0,4,11,6
168.4017,7,4,9,2703,184,0,1,20,0
1157.3814,9,5,21,1199,143,0,4,24,8
338.0031,6,4,9,2703,184,0,0,15,0
1157.1514,9,5,19,632,91,0,8,28,0
5996.7828,4,5,4,1199,143,0,0,6,0
1054.3828,7,4,12,842,86,0,1,20,0
1830.1831,5,4,6,85,10,0,2,8,0
1003.0344,6,5,9,44,7,0,0,10,5
987.49,7,4,16,0,1,0,4,11,6
986.9536,4,5,9,67,11,0,0,6,0
524.2703,6,4,7,52,20,0,2,13,0
921.3578,6,5,8,2,1,0,0,15,0
290.8164,6,4,6,53,15,0,1,14,0
746.7819,5,5,6,632,91,0,0,10,0
169.6028,5,4,5,47,12,0,1,9,0
744.6678,6,5,9,632,91,0,0,15,0
168.2311,5,4,7,105,15,0,1,9,0
363.1414,5,4,7,105,15,0,0,10,0
23.1028,5,4,6,60,17,0,1,9,0
310.5703,6,4,17,60,17,0,1,14,0
285.57,5,4,15,1199,143,0,0,10,0
193.5486,8,4,15,6,4,0,9,19,0
74.8964,5,4,7,1199,143,0,0,10,0
9119.1325,5,4,7,291,24,0,0,10,0
2156.5286,7,3,8,4,1,0,0,15,6
1528.7136,6,3,7,44,13,0,1,14,0
1203.0331,4,4,4,1199,143,0,0,6,0
1247.6544,4,3,4,216,48,0,0,6,0
1052.8244,5,4,6,1199,143,0,1,9,0
1197.1117,8,3,13,28,9,0,11,17,0
1038.0244,4,4,3,1199,143,0,0,6,0
1028.4794,7,4,12,10,2,0,4,17,0
986.3536,6,3,9,52,25,0,0,15,0
1000.17,7,3,7,4,1,0,0,15,6
979.1508,4,4,3,1199,143,0,0,6,0
886.7028,5,3,9,842,86,0,0,10,0
840.2644,7,4,12,0,15804,0,0,21,0
978.9647,8,2,14,28,9,0,3,25,0
737.0714,5,4,4,1199,143,0,0,10,0
882.3589,5,2,6,38,38,0,2,8,0
3103.5339,5,4,6,28,9,0,1,9,0
716.8769,6,4,8,291,24,0,0,15,0
665.2906,5,1,6,444,124,0,2,8,0
552.0883,6,4,9,67,12,0,0,10,5
368.4903,7,3,27,1199,143,0,1,20,0
1099.8256,6,6,11,344,81,0,0,15,0
361.0789,9,3,25,134,9,0,10,26,0
7928.2025,7,6,26,61,26,0,5,16,0
1870.9258,6,3,6,1199,143,0,0,15,0
7508.4369,6,5,11,105,15,0,4,11,0
488.1908,5,3,5,1199,143,0,0,10,0
4169.8639,5,3,12,0,15804,0,0,10,0
4549.4944,4,5,10,28,9,0,2,4,0
3473.2689,6,3,11,1,2,0,0,10,5
1528.0119,3,5,3,2145,165,0,0,3,0
674.7589,5,3,6,1199,143,0,0,10,0
1343.4675,6,5,6,85,24,0,2,13,0
642.3625,5,3,4,1199,143,0,0,10,0
1339.1936,6,4,12,2703,184,0,0,10,5
360.6125,5,3,8,1413,77,0,1,9,0
1175.2242,4,4,6,842,86,0,0,6,0
2026.2714,5,2,7,1199,143,0,0,10,0
726.5703,4,6,6,28,9,0,0,6,0
1512.1006,6,4,8,28,9,0,0,10,5
5058.0392,5,6,14,632,91,0,0,10,0
904.4561,5,4,5,60,17,0,1,9,0
1323.7467,5,6,13,3449,86,0,0,10,0
836.3458,6,4,8,28,9,0,0,15,0
1200.3025,7,5,15,39,18,0,3,18,0
374.9475,4,4,6,47,12,0,0,6,0
1199.87,6,5,23,632,91,0,0,15,0
4936.6394,5,4,8,868,99,0,2,8,0
670.6839,6,5,13,632,91,0,0,15,0
4772.3758,7,4,19,344,81,0,6,15,0
365.67,7,5,13,67,12,0,2,19,0
5285.3067,4,3,9,384,82,0,0,6,0
196.6269,4,5,15,632,91,0,0,6,0
2385.0431,4,5,6,142,25,0,0,6,0
2644.3406,3,3,4,344,81,0,0,3,0
880.8719,4,3,5,842,86,0,0,6,0
584.5636,4,5,8,1199,143,0,0,6,0
2258.38,5,3,6,524,116,0,0,10,0
859.8006,4,5,6,1199,143,0,0,6,0
538.5906,4,5,6,632,91,0,0,6,0
752.9822,4,2,12,344,81,0,0,6,0
511.6706,5,2,5,216,48,0,0,10,0
90.8228,4,4,23,121,52,0,0,6,0
19869.2706,3,1,6,0,15804,0,1,2,0
4510.2894,5,4,12,1199,143,0,0,10,0
10751.7931,6,4,15,210,50,0,2,13,0
545.1364,4,5,4,842,86,0,0,6,0
5633.1467,4,4,5,1199,143,0,0,6,0
3607.5639,5,5,10,60,17,0,0,10,0
834.7847,5,4,9,632,91,0,0,10,0
1543.6386,3,5,4,842,86,0,0,3,0
673.5792,5,4,9,210,50,0,0,6,4
1338.3864,4,4,11,842,86,0,0,6,0
474.9158,5,4,10,632,91,0,0,10,0
1070.4717,4,4,10,85,24,0,0,6,0
3287.2453,4,4,6,3,1,0,0,3,3
1037.5806,6,4,9,28,9,0,0,15,0
2520.1047,5,4,9,632,91,0,0,10,0
808.5583,5,4,9,14,4,0,2,8,0
1826.1047,5,4,9,210,50,0,1,9,0
762.8003,6,4,11,2145,165,0,2,13,0
1324.9136,4,4,6,632,91,0,0,6,0
690.3764,4,4,6,39,18,0,0,6,0
1063.9161,5,4,10,1199,143,0,0,10,0
666.6239,4,4,6,60,17,0,0,6,0
598.6542,4,4,7,190,38,0,1,5,0
596.9636,4,4,6,22,5,0,0,3,3
629.9922,3,4,4,1199,143,0,0,3,0
622.6564,4,4,6,22,5,0,1,5,0
614.4186,5,4,15,632,91,0,0,10,0
515.4511,4,4,7,190,38,0,0,6,0
591.4058,3,4,4,632,91,0,0,3,0
514.4433,5,3,8,67,12,0,1,9,0
525.6144,5,4,6,60,17,0,0,10,0
211.5706,5,3,8,2,1,0,0,6,4
1272.0561,4,4,6,60,17,0,0,6,0
460.0031,3,3,3,1199,143,0,0,3,0
898.0567,3,4,4,1106,116,0,0,3,0
361.9917,4,3,6,39,18,0,0,6,0
731.6253,3,4,3,842,86,0,0,3,0
360.7797,4,3,6,39,18,0,0,6,0
667.0936,4,4,7,105,15,0,0,6,0
359.1706,3,3,4,632,91,0,0,3,0
597.9767,3,4,5,842,86,0,0,3,0
338.1933,4,4,6,85,24,0,0,6,0
257.3436,3,1,6,0,15804,0,0,3,0
274.7297,4,4,5,216,48,0,0,6,0
169.2778,3,1,7,0,15804,0,0,3,0
2194.8125,6,3,9,384,82,0,0,15,0
150.4297,3,1,5,632,91,0,0,3,0
1434.5458,5,6,12,152,33,0,4,6,0
6123.9731,5,3,11,1,6,0,0,6,4
689.6261,3,6,4,632,91,0,0,3,0
3179.5064,6,3,7,105,15,0,1,14,0
425.6283,5,6,15,1199,143,0,2,8,0
541.5381,4,3,7,8,4,0,1,5,0
337.5931,3,6,4,632,91,0,0,3,0
342.4694,3,3,4,216,48,0,0,3,0
313.8503,4,5,6,1199,143,0,0,6,0
309.7958,5,5,8,1199,143,0,0,10,0
276.6817,3,3,4,60,17,0,0,3,0
1116.4606,7,4,14,1199,143,0,1,20,0
689.0508,7,5,14,1199,143,0,0,21,0
144.305,4,2,5,842,86,0,0,6,0
708.9828,3,5,4,632,91,0,0,3,0
680.6289,4,5,6,266,61,0,0,6,0
1170.8136,5,1,17,60,17,0,2,8,0
540.2719,5,4,7,142,25,0,1,9,0
39.9647,4,1,4,85,24,0,1,5,0
620.0881,6,4,16,6,9,0,5,10,0
6996.1983,4,4,12,39,18,0,0,6,0
312.65,4,4,7,39,18,0,0,6,0
4883.5864,4,4,7,67,12,0,0,6,0
952.3014,4,4,9,142,25,0,0,6,0
788.7281,4,4,8,6,9,0,2,4,0
663.1778,4,4,14,291,24,0,0,6,0
636.4314,6,4,12,11,4,0,3,12,0
447.0742,5,4,16,291,24,0,2,8,0
295.3633,4,4,10,1199,143,0,0,6,0
289.5203,4,4,6,142,25,0,0,6,0
209.2739,5,4,12,142,25,0,0,10,0
206.5992,3,4,6,1199,143,0,0,3,0
197.8964,4,4,6,142,25,0,0,6,0
181.2686,3,4,4,632,91,0,0,3,0
157.9553,5,3,10,67,12,0,1,9,0
41.3156,3,3,4,632,91,0,0,3,0
18.6908,3,3,5,1199,143,0,0,3,0
662.6522,4,3,4,266,61,0,0,6,0
499.2756,3,3,4,1199,143,0,0,3,0
488.985,4,3,6,266,61,0,0,6,0
468.5558,3,3,4,1199,143,0,0,3,0
345.1042,4,3,6,1199,143,0,0,6,0
276.6186,5,3,10,152,33,0,0,10,0
208.2267,4,3,8,142,25,0,0,6,0
182.9883,3,3,4,1199,143,0,0,3,0
155.6781,5,2,10,3,1,0,0,6,4
155.5336,4,2,5,44,7,0,0,6,0
110.0722,4,1,7,266,61,0,2,4,0
1521.4597,3,1,4,1199,143,0,0,3,0
362.4003,12,6,29,1365,87,0,27,28,11
4693.0208,6,6,14,2684,416,0,2,13,0
489.7317,8,4,47,973,43,0,1,20,7
1465.0186,8,6,51,202,59,0,0,28,0
1341.035,5,6,8,50,12,0,1,9,0
706.4231,3,6,4,824,58,0,0,3,0
1201.9261,9,6,34,132,93,0,9,19,8
2797.1833,5,5,8,11,8,0,2,4,4
534.8511,4,6,16,60,19,0,0,6,0
1186.0531,5,5,12,132,93,0,3,3,4
7215.4758,6,6,22,242,68,0,2,13,0
813.2472,4,5,8,308,34,0,0,6,0
2162.4747,6,6,8,259,65,0,2,13,0
672.9594,6,5,17,80,11,0,1,14,0
1985.7875,4,5,6,9,3,0,1,5,0
253.7419,11,5,39,259,65,0,9,46,0
3416.6394,4,5,6,82,19,0,1,5,0
1659.3875,10,5,34,815,120,0,12,24,9
1845.4942,4,5,5,8,5,0,2,4,0
1215.9892,4,5,7,84,26,0,0,6,0
1874.13,5,5,7,117,26,0,1,9,0
879.2494,5,5,13,2429,188,0,0,10,0
155.8628,4,4,7,203,65,0,0,6,0
1687.8664,4,5,5,622,41,0,0,6,0
1675.3861,4,4,6,132,93,0,0,6,0
2519.1514,5,5,11,259,65,0,0,10,0
1551.4992,5,4,8,7,3,0,0,10,0
2138.0172,7,5,15,2429,188,0,4,17,0
1344.1636,5,4,7,60,34,0,2,8,0
2128.6325,9,5,35,1014,71,0,10,26,0
1336.9631,5,4,6,84,26,0,1,9,0
2030.7864,7,5,15,2429,188,0,4,17,0
1225.6453,4,4,7,17,5,0,1,5,0
2027.0875,5,5,14,33,17,0,1,9,0
1130.585,5,4,6,183,38,0,0,6,4
2009.3983,6,5,24,33,17,0,1,9,5
1035.4931,5,4,7,31,9,0,1,9,0
1983.9019,4,5,4,259,65,0,0,6,0
1029.5403,5,5,9,44,14,0,2,8,0
1818.6558,6,4,11,52,19,0,4,11,0
892.1117,5,5,7,2573,208,0,1,9,0
859.8836,6,4,16,256,92,0,1,14,0
1809.3878,3,5,4,2429,188,0,0,3,0
532.5544,5,4,9,50,12,0,0,10,0
1784.5217,4,5,7,96,27,0,0,6,0
497.655,8,4,11,36,14,0,14,7,7
1718.5022,4,4,7,308,34,0,0,6,0
319.2253,9,4,22,815,120,0,1,35,0
1667.2222,4,4,5,36,14,0,1,5,0
1645.5783,4,4,7,2573,208,0,0,6,0
9818.1028,4,4,9,203,65,0,0,6,0
1629.4458,6,4,11,400,127,0,3,12,0
2204.3333,5,4,13,6,2,0,0,10,0
1364.6536,5,4,10,36,14,0,1,9,0
2136.5361,8,4,11,68,7,0,5,23,0
1305.6703,4,4,8,60,34,0,0,6,0
1213.9225,5,4,11,129,11,0,1,9,0
2039.5797,5,4,6,50,12,0,0,10,0
1189.3014,3,4,4,36,14,0,0,3,0
2019.2172,5,4,8,259,65,0,0,10,0
1146.5575,4,4,7,699,58,0,0,6,0
813.9258,6,4,11,177,38,0,1,9,5
1874.9325,4,4,8,50,12,0,0,6,0
360.7361,5,4,6,202,59,0,0,10,0
1859.1228,4,4,6,242,68,0,0,6,0
206.9456,4,4,7,203,65,0,0,6,0
1845.875,6,4,17,96,27,0,2,13,0
1810.2242,4,4,7,31,9,0,0,6,0
192.7981,4,4,7,242,68,0,0,6,0
1713.0819,4,3,8,308,34,0,0,6,0
187.2186,8,4,16,80,11,0,9,19,0
1684.8622,6,4,15,259,65,0,1,14,0
2979.765,7,3,76,48,31,0,9,6,6
1546.7306,7,3,76,48,31,0,0,21,0
1469.6597,7,4,75,21,9,0,0,21,0
2813.9289,7,1,76,48,31,0,0,21,0
470.1686,7,1,24,364,10,0,0,21,0
247.2294,7,1,76,48,31,0,0,21,0
469.3003,7,1,24,364,10,0,0,21,0
459.8794,5,4,7,242,68,0,1,9,0
466.7789,5,4,6,202,59,0,0,10,0
459.6694,6,3,18,310,58,0,1,14,0
1404.2897,6,3,14,824,58,0,0,15,0
1371.58,4,3,9,123,22,0,1,5,0
4307.2364,6,4,16,399,128,0,1,14,0
291.9925,3,3,6,36,14,0,0,3,0
2406.7817,3,4,4,259,65,0,0,3,0
713.0889,5,3,7,57,24,0,0,10,0
1461.105,6,3,9,242,68,0,3,12,0
292.5125,5,3,11,815,120,0,0,10,0
1455.9392,9,3,28,310,58,0,5,31,0
2932.6286,9,4,28,310,58,0,0,36,0
2736.3603,9,1,28,310,58,0,0,36,0
1389.5853,3,3,4,308,34,0,1,2,0
1415.6703,5,3,6,815,120,0,0,10,0
1396.9311,4,3,8,60,34,0,0,6,0
1358.2111,4,3,9,5,2,0,1,5,0
1185.0372,4,1,5,45,10,0,1,5,0
1309.2422,3,3,9,2119,307,0,0,3,0
1176.9078,9,1,71,73,9,0,12,16,8
3595.1456,9,1,71,73,9,0,0,36,0
1018.1164,10,3,71,232,24,0,7,38,0
2510.8219,4,3,8,82,19,0,0,6,0
159.9222,3,1,9,242,68,0,0,3,0
510.3853,4,3,7,579,102,0,0,6,0
952.1242,6,1,11,8,5,0,5,10,0
2305.6258,4,3,8,132,93,0,0,6,0
738.8572,3,1,5,28,8,0,0,3,0
1879.2428,4,3,6,84,26,0,0,6,0
377.4867,4,1,5,242,68,0,0,6,0
1665.5281,4,3,7,203,65,0,0,6,0
324.5331,4,1,5,242,68,0,0,6,0
1640.3297,4,2,8,132,93,0,0,6,0
218.3969,4,1,5,242,68,0,0,6,0
1498.0469,4,2,8,132,93,0,0,6,0
3526.4486,3,1,5,177,38,0,0,3,0
1476.7789,3,1,5,242,68,0,0,3,0
377.1689,5,5,6,824,58,0,1,9,0
1180.1653,3,1,5,399,128,0,0,3,0
1159.8617,4,5,5,48,9,0,1,5,0
2997.2617,3,1,5,44,14,0,1,2,0
1143.3625,5,5,6,34,8,0,2,8,0
978.1828,7,4,10,84,26,0,2,19,0
1136.5356,5,4,15,7,5,0,0,10,0
869.2653,7,1,20,202,59,0,1,20,0
8254.0217,4,1,5,117,26,0,0,6,0
5357.1625,3,1,4,2684,416,0,0,3,0
986.9331,6,4,16,203,65,0,0,15,0
865.1219,4,4,4,203,65,0,1,5,0
863.5928,3,1,6,579,102,0,0,3,0
3403.1894,5,4,7,132,93,0,1,9,0
2376.9428,5,4,6,11,5,0,2,8,0
723.1778,3,1,6,60,19,0,0,3,0
1294.3633,5,4,7,2,2,0,0,6,4
1232.9783,3,1,5,4,1,0,0,1,2
553.4461,5,4,6,2096,179,0,1,9,0
671.5397,3,1,5,242,68,0,0,3,0
459.2906,6,4,12,183,38,0,2,13,0
622.2942,5,4,7,52,19,0,1,9,0
365.3972,5,4,9,2,2,0,1,9,0
384.1786,3,1,6,202,59,0,0,3,0
380.3592,5,4,6,24,13,0,3,7,0
353.1689,3,1,6,60,19,0,0,3,0
313.7036,5,4,6,31,9,0,1,9,0
334.6469,3,1,4,117,26,0,0,3,0
292.8203,6,4,8,30,16,0,3,12,0
287.0769,4,6,9,383,67,0,0,6,0
291.8175,6,6,9,2429,188,0,0,15,0
189.9986,7,3,13,50,12,0,6,15,0
2496.2217,6,6,6,259,65,0,0,15,0
1006.9889,6,3,9,11,5,0,3,12,0
7608.7581,6,6,12,0,15804,0,0,15,0
704.4253,6,6,10,372,61,0,0,15,0
2680.8378,7,5,23,177,38,0,3,18,0
93.3011,5,3,7,203,65,0,0,10,0
118.7678,7,5,23,1365,87,0,3,12,6
5549.0033,5,3,7,203,65,0,0,10,0
1038.7419,9,5,18,2573,208,0,8,20,8
1872.6925,5,3,6,3,1,0,0,6,4
1013.8189,5,3,5,183,38,0,0,10,0
1342.9097,7,5,12,2429,188,0,1,20,0
861.6347,5,3,6,22,6,0,1,9,0
812.9289,4,5,5,2429,188,0,0,6,0
1633.2253,5,3,6,36,15,0,1,9,0
811.9242,5,5,7,96,27,0,1,9,0
1314.0242,5,3,8,60,34,0,1,9,0
693.6972,7,5,11,383,67,0,4,17,0
1069.6125,5,3,12,52,25,0,1,9,0
688.2581,4,5,3,383,67,0,0,6,0
1045.475,5,3,6,52,19,0,0,10,0
489.5919,5,5,6,383,67,0,0,10,0
949.7661,5,3,7,57,24,0,1,9,0
333.9761,4,5,3,114,35,0,1,5,0
831.0636,5,2,9,203,65,0,0,10,0
203.4989,5,5,10,383,67,0,0,10,0
812.1108,3,6,4,824,58,0,0,3,0
1169.0658,4,5,7,24,13,0,0,6,0
791.5625,6,5,7,259,65,0,2,13,0
534.6647,6,5,14,2573,208,0,1,14,0
1355.8161,4,5,7,824,58,0,0,6,0
508.8983,4,5,3,2573,208,0,0,6,0
458.6192,4,5,3,2573,208,0,0,6,0
1191.8133,4,5,7,15,10,0,0,6,0
175.295,7,4,16,383,67,0,1,20,0
14.4464,5,5,6,183,38,0,0,10,0
711.3211,3,5,5,824,58,0,0,3,0
8586.0281,10,4,14,109,12,0,9,36,0
685.7861,5,5,17,824,58,0,1,9,0
560.7139,4,5,6,24,13,0,0,6,0
2855.4303,4,4,8,1046,73,0,0,6,0
328.1114,4,4,9,132,93,0,0,6,0
157.1581,7,4,9,129,34,0,3,18,0
2125.3,4,4,11,22,8,0,2,4,0
5023.6703,6,4,6,177,38,0,0,15,0
1966.7728,4,4,8,10,3,0,1,5,0
2886.8756,6,4,11,33,17,0,1,9,5
1876.5842,3,4,4,824,58,0,0,3,0
1688.1067,6,4,7,80,11,0,0,15,0
1524.4081,4,4,6,183,38,0,0,6,0
1564.3075,5,4,7,5,6,0,3,7,0
1349.4061,5,4,8,259,65,0,0,10,0
1074.7803,5,4,7,399,128,0,0,10,0
1198.0125,5,4,8,183,38,0,1,9,0
903.7814,5,4,6,30,9,0,2,8,0
846.9464,4,4,5,183,38,0,0,6,0
904.2067,5,4,6,30,9,0,0,10,0
752.9161,4,4,6,183,38,0,0,6,0
731.8497,5,4,6,30,9,0,0,10,0
752.4372,4,4,7,82,19,0,0,6,0
608.2044,5,4,6,11,1,0,1,9,0
752.1267,4,4,8,183,38,0,0,6,0
249.7311,4,4,10,0,15804,0,0,6,0
724.6536,4,3,11,15,10,0,0,6,0
236.0619,3,3,11,2,2,0,0,3,0
687.7631,7,4,11,27,26,0,3,18,0
13473.7456,4,4,5,815,120,0,0,6,0
1055.2422,4,3,6,36,14,0,0,6,0
533.4597,4,4,4,242,68,0,1,5,0
330.3061,4,3,7,2,2,0,0,3,3
880.4875,4,4,5,815,120,0,0,6,0
151.4281,5,3,6,399,128,0,0,10,0
831.6733,6,6,17,183,38,0,3,12,0
151.1856,4,3,4,114,35,0,0,6,0
2982.6556,4,6,8,11,8,0,1,5,0
1574.7108,5,3,8,2429,188,0,0,6,4
1028.8744,4,2,8,75,27,0,1,5,0
1042.3017,3,5,14,52,19,0,0,3,0
715.6628,6,1,13,36,20,0,4,11,0
4342.9264,4,1,6,163,46,0,1,5,0
2382.4764,4,1,5,242,68,0,0,6,0
1495.5136,3,5,4,824,58,0,0,3,0
1489.5961,7,5,15,203,65,0,7,14,0
1468.7014,4,1,5,28,8,0,1,5,0
1206.4825,4,1,4,17,2,0,0,3,3
1186.4503,6,5,10,182,28,0,1,14,0
1062.4828,4,1,5,49,8,0,0,6,0
991.7417,5,5,11,824,58,0,0,10,0
875.7286,4,5,8,183,38,0,1,5,0
971.2778,4,1,5,399,128,0,0,6,0
875.0211,4,5,7,31,9,0,0,6,0
659.3469,5,5,7,31,9,0,0,10,0
870.7033,5,1,6,399,128,0,0,10,0
516.5744,4,1,5,27,26,0,0,6,0
510.7778,5,5,9,824,58,0,0,10,0
563.9756,4,1,5,177,38,0,0,6,0
533.5353,4,5,5,82,19,0,0,6,0
399.0656,4,1,5,218,49,0,0,6,0
507.8217,4,1,5,202,59,0,0,6,0
394.2283,4,1,6,3,1,0,0,3,3
466.2783,4,1,6,44,14,0,0,6,0
384.6967,4,1,4,4,4,0,0,3,3
357.2683,4,4,8,22,8,0,0,6,0
348.8278,5,4,8,183,38,0,1,9,0
202.0103,7,6,13,2429,188,0,7,14,0
1739.6061,7,6,14,61,21,0,0,21,0
1489.9125,4,4,9,183,38,0,0,6,0
177.3303,10,5,34,383,67,0,20,25,0
286.3697,4,4,7,41,13,0,1,5,0
1355.2925,5,5,7,2429,188,0,2,8,0
12681.1564,7,4,12,182,28,0,0,21,0
1215.9442,4,5,6,117,26,0,0,6,0
4424.48,4,4,6,183,38,0,0,6,0
1043.2661,6,5,11,9,5,0,4,11,0
2867.1975,4,4,6,84,26,0,0,6,0
688.6689,4,5,9,242,68,0,0,6,0
2705.5647,4,4,7,52,19,0,1,5,0
560.7478,5,5,9,96,27,0,1,9,0
2371.7375,5,5,7,114,35,0,0,10,0
227.6836,4,5,7,129,34,0,0,6,0
2220.6267,5,3,8,57,24,0,1,9,0
2027.55,6,5,10,0,15804,0,2,13,0
1856.2756,4,5,7,383,67,0,0,6,0
346.6344,5,5,8,9,5,0,2,8,0
1593.1331,5,5,7,2429,188,0,0,10,0
1322.4769,4,5,6,2429,188,0,0,6,0
1228.3219,4,5,6,383,67,0,0,3,3
1198.5461,3,5,3,114,35,0,0,3,0
559.8925,4,4,7,163,25,0,0,6,0
539.5842,9,4,18,21,10,0,14,22,0
158.9267,6,4,14,2429,188,0,2,13,0
4281.5092,8,4,14,815,120,0,6,22,0
97.875,4,4,6,4,2,0,0,3,3
2896.2744,6,4,12,7,8,0,4,11,0
2570.8411,4,4,7,171,22,0,1,5,0
2546.9494,4,4,8,25,8,0,0,6,0
1559.4494,3,4,4,259,65,0,0,3,0
591.7844,4,4,6,444,124,0,0,6,0
421.2286,4,4,6,444,124,0,1,5,0
418.1086,6,4,8,45,14,0,1,14,0
310.6744,5,4,7,45,14,0,0,10,0
310.6106,6,3,9,218,49,0,1,14,0
88.4206,5,3,8,114,35,0,2,8,0
88.3942,4,3,5,259,65,0,0,6,0
8929.5969,4,1,7,83,41,0,1,5,0
1403.7881,5,1,7,318,29,0,1,9,0
415.8192,6,1,8,177,38,0,4,11,0
3952.3733,4,1,5,399,128,0,0,6,0
3383.9019,3,1,4,17,2,0,0,3,0
3199.3814,3,1,5,49,8,0,0,3,0
3191.6772,3,1,6,473,75,0,0,3,0
2332.6008,3,1,5,399,128,0,0,3,0
2018.2056,3,1,5,399,128,0,0,3,0
1768.7697,6,1,11,9,5,0,2,8,5
1724.4375,3,1,5,177,38,0,0,3,0
1707.1931,3,1,5,399,128,0,0,3,0
1480.7125,3,1,5,13,4,0,0,3,0
1366.0206,3,1,5,153,39,0,0,3,0
1031.575,3,1,6,60,19,0,0,3,0
851.7308,3,1,5,96,27,0,0,3,0
718.9744,4,1,5,383,67,0,0,6,0
705.0883,3,1,5,96,27,0,0,3,0
642.7258,3,1,5,399,128,0,0,3,0
607.7422,4,1,12,109,12,0,0,6,0
434.5544,3,1,5,96,27,0,0,3,0
411.1208,3,1,5,99,28,0,0,3,0
398.5936,8,5,42,2429,188,0,4,17,7
261.5833,6,5,10,2573,208,0,0,15,0
246.2058,6,5,10,2429,188,0,1,14,0
4498.5533,6,5,10,383,67,0,2,13,0
4413.0981,4,5,8,383,67,0,1,5,0
4384.1678,7,5,15,202,59,0,7,14,0
2440.0822,4,5,7,2573,208,0,1,5,0
2357.2714,6,5,9,2429,188,0,3,12,0
1214.6661,5,5,10,184,42,0,3,7,0
673.5183,4,5,7,184,42,0,0,6,0
649.0883,3,5,4,2429,188,0,0,3,0
571.8272,4,5,4,815,120,0,0,6,0
542.3614,4,5,5,259,65,0,0,6,0
395.7617,3,5,5,383,67,0,0,3,0
194.3297,11,4,32,8,1,0,21,24,10
157.5361,11,4,34,5,1,0,0,55,0
40.7258,7,4,20,33,3,0,1,20,0
6204.7369,8,4,23,0,15804,0,12,16,0
9032.6294,8,4,23,177,38,0,0,28,0
9131.2872,8,4,11,2429,188,3,0,10,15
8019.2583,6,4,11,83,41,0,1,14,0
5171.4783,4,4,12,2573,208,0,0,6,0
4339.5558,6,4,11,815,120,0,0,15,0
4232.1825,6,4,16,177,38,0,2,13,0
4037.1956,6,4,17,177,38,0,0,15,0
3190.015,4,4,10,383,67,0,0,6,0
2868.3981,4,4,8,218,49,0,0,6,0
3027.1192,4,4,13,815,120,0,1,5,0
1702.1675,3,4,9,60,19,0,0,3,0
1342.33,5,4,12,114,35,0,1,9,0
1223.8775,4,4,6,117,26,0,0,6,0
1144.9536,3,4,4,259,65,0,0,3,0
893.6769,3,4,4,259,65,0,0,3,0
540.1511,3,4,4,259,65,0,0,3,0
157.5306,4,4,9,259,65,0,0,6,0
157.4431,4,3,6,114,35,0,0,6,0
156.61,3,1,5,21,10,0,0,3,0
156.5858,3,1,5,177,38,0,0,3,0
2221.3558,3,1,5,242,68,0,0,3,0
2354.5025,3,1,5,242,68,0,0,3,0
2015.6894,4,1,7,21,10,0,1,5,0
810.9994,3,1,5,399,128,0,0,3,0
738.9228,3,1,5,399,128,0,0,3,0
671.3819,6,6,15,958,55,0,2,13,0
647.3644,5,5,10,50,37,0,2,8,0
335.8875,5,5,17,1266,81,0,0,10,0
198.8044,5,5,10,4005,69,0,0,6,4
1985.6472,4,6,5,891,83,0,0,6,0
1846.4447,4,5,8,71,28,0,0,6,0
1813.8336,4,6,5,891,83,0,0,6,0
1745.8392,4,5,11,1266,81,0,1,5,0
1737.81,4,5,9,50,37,0,0,6,0
1553.5297,4,6,5,891,83,0,0,6,0
1659.4142,4,5,8,0,15804,0,3,3,0
1407.5678,4,6,4,891,83,0,0,6,0
193.3092,3,5,10,4005,69,0,0,3,0
1395.2367,3,5,10,199,40,0,0,3,0
184.7961,5,6,8,891,83,0,4,6,0
1345.3756,4,6,3,891,83,0,0,6,0
862.8061,4,5,13,367,14,0,0,6,0
183.9292,6,5,9,4005,69,0,2,13,0
166.5161,7,4,11,348,13,0,4,17,0
543.9703,5,5,16,184,42,0,1,9,0
161.4233,8,4,16,367,14,0,4,24,0
8106.9133,5,5,16,184,42,0,0,10,0
